,layer_name,0,1,2,3,4,5,6,7,8,9
113,multi_box.multi_loc_layers.4.3,6.1583055e-06,6.08343e-06,6.195044e-06,7.1656277e-06,5.78772e-06,6.221384e-06,0.067597724,0.067597724,0.067597724,0.067597724
114,multi_box.multi_loc_layers.5.0,1.3090864e-06,1.2989603e-06,1.3205869e-06,1.5510484e-06,1.2285325e-06,1.3255697e-06,0.0151850935,0.0151850935,0.0151850935,0.0151850935
115,multi_box.multi_loc_layers.5.1,1.3084364e-06,1.2983154e-06,1.3199311e-06,1.5502692e-06,1.2279228e-06,1.3249114e-06,0.015177505,0.015177505,0.015177505,0.015177505
116,multi_box.multi_loc_layers.5.2,5.3569937e-07,5.3315625e-07,5.41373e-07,6.9130806e-07,4.8888097e-07,5.4359316e-07,0.005533388,0.005533388,0.005533388,0.005533388
117,multi_box.multi_loc_layers.5.3,8.2670397e-07,8.2325033e-07,8.3239865e-07,6.9862773e-07,7.892619e-07,8.356922e-07,0.0062940945,0.0062940945,0.0062940945,0.0062940945
118,multi_box.multi_cls_layers.0.0,5.5165903e-05,8.394776e-05,0.00012899136,0.00013148939,0.00013052438,0.006179913,,,,
119,multi_box.multi_cls_layers.0.1,5.5138255e-05,8.390561e-05,0.00012892662,0.00013142315,0.00013045897,0.0061768247,,,,
120,multi_box.multi_cls_layers.0.2,1.2207856e-05,3.4279074e-05,5.8776794e-05,5.8624308e-05,5.757196e-05,0.0031579167,,,,
121,multi_box.multi_cls_layers.0.3,7.2103358e-06,2.0150095e-05,4.4519038e-05,4.3417233e-05,5.0470342e-05,0.0047763376,,,,
122,multi_box.multi_cls_layers.1.0,0.00025940136,0.00025921987,0.00025947823,0.00020557632,0.0002587929,0.00025958815,,,,
123,multi_box.multi_cls_layers.1.1,0.00025927176,0.00025909036,0.00025934857,0.0002054736,0.00025866358,0.00025945844,,,,
124,multi_box.multi_cls_layers.1.2,0.00013190218,0.00013174668,0.0001319487,9.6445336e-05,0.00013172561,0.00013200355,,,,
125,multi_box.multi_cls_layers.1.3,0.00024760092,0.0002451553,0.0002481869,0.000264301,0.00024444802,0.0002490368,,,,
126,multi_box.multi_cls_layers.2.0,0.00019631043,0.00019520524,0.00019718148,0.00023869549,0.0001926051,0.00019799311,2.4351823,2.4351823,2.4351823,2.4351823
127,multi_box.multi_cls_layers.2.1,0.00019621235,0.00019510771,0.00019708296,0.00023857616,0.00019250887,0.00019789419,2.4339657,2.4339657,2.4339657,2.4339657
128,multi_box.multi_cls_layers.2.2,0.00010477665,0.00010424226,0.000105265644,0.000114628085,0.00010297883,0.000105687446,1.2649709,1.2649709,1.2649709,1.2649709
129,multi_box.multi_cls_layers.2.3,9.9358345e-05,9.871839e-05,9.9932135e-05,0.0001310124,9.683008e-05,0.0001003481,0.965699,0.965699,0.965699,0.965699
130,multi_box.multi_cls_layers.3.0,6.288064e-05,6.250385e-05,6.320739e-05,6.9105736e-05,6.160084e-05,6.3475425e-05,0.52247936,0.52247936,0.52247936,0.52247936
131,multi_box.multi_cls_layers.3.1,6.284922e-05,6.247262e-05,6.317581e-05,6.9071226e-05,6.157006e-05,6.344371e-05,0.52221835,0.52221835,0.52221835,0.52221835
132,multi_box.multi_cls_layers.3.2,3.231501e-05,3.210173e-05,3.247683e-05,3.914101e-05,3.1677795e-05,3.261487e-05,0.25534314,0.25534314,0.25534314,0.25534314
133,multi_box.multi_cls_layers.3.3,3.083278e-05,3.060001e-05,3.099638e-05,3.5853784e-05,2.9830326e-05,3.112824e-05,0.28541476,0.28541476,0.28541476,0.28541476
134,multi_box.multi_cls_layers.4.0,1.4746722e-05,1.4635602e-05,1.4819191e-05,1.4666122e-05,1.4252299e-05,1.4884892e-05,0.15290645,0.15290645,0.15290645,0.15290645
135,multi_box.multi_cls_layers.4.1,1.4739353e-05,1.4628289e-05,1.4811786e-05,1.4658797e-05,1.4245177e-05,1.4877454e-05,0.15283006,0.15283006,0.15283006,0.15283006
136,multi_box.multi_cls_layers.4.2,8.000354e-06,7.945489e-06,8.039439e-06,8.4641415e-06,7.7180875e-06,8.074723e-06,0.08178322,0.08178322,0.08178322,0.08178322
137,multi_box.multi_cls_layers.4.3,7.3219753e-06,7.2709045e-06,7.358297e-06,6.245769e-06,6.9443954e-06,7.390587e-06,0.079366095,0.079366095,0.079366095,0.079366095
138,multi_box.multi_cls_layers.5.0,1.4572361e-06,1.446776e-06,1.4692204e-06,1.5926023e-06,1.3696578e-06,1.4746377e-06,0.0151850125,0.0151850125,0.0151850125,0.0151850125
139,multi_box.multi_cls_layers.5.1,1.4565051e-06,1.4460502e-06,1.4684834e-06,1.5918095e-06,1.3689706e-06,1.473898e-06,0.015177425,0.015177425,0.015177425,0.015177425
140,multi_box.multi_cls_layers.5.2,8.438491e-07,8.392113e-07,8.5048447e-07,7.4731963e-07,7.90583e-07,8.531789e-07,0.009117824,0.009117824,0.009117824,0.009117824
141,multi_box.multi_cls_layers.5.3,1.0936074e-06,1.0852524e-06,1.1009018e-06,6.442617e-07,1.0217256e-06,1.1047335e-06,0.01233502,0.01233502,0.01233502,0.01233502
142,multi_box.flatten_concat,8.2161045e-05,9.679545e-05,0.000111618705,6.95365e-05,0.000113529626,0.0026115987,,,,
